,language1,language2,distance
6212,Buyang,Icelandic,88.8
6213,Buyang,Igbo,86.7
6214,Buyang,Indonesian,84.0
6215,Buyang,Irish,93.2
6216,Buyang,Ossetic_(Iron),88.5
6217,Buyang,Ishkashimi,97.2
6218,Buyang,Istro-Romanian,91.7
6219,Buyang,Italian,92.2
6220,Buyang,Japanese,96.2
6221,Buyang,Javanese,78.1
6222,Buyang,Kabardino_Cherkess,96.7
6223,Buyang,Kabylian,77.2
6224,Buyang,Kalasha,88.3
6225,Buyang,Kalmyk,88.9
6226,Buyang,Kannada,92.9
6227,Buyang,Karelian,90.0
6228,Buyang,Kashmiri,85.2
6229,Buyang,Kazakh,93.3
6230,Buyang,Ket,90.2
6231,Buyang,Khanti,100.0
6232,Buyang,Khmer,88.5
6233,Buyang,Khowar,85.0
6234,Buyang,Kivalliq,91.7
6235,Buyang,Komi,93.3
6236,Buyang,Korean,91.2
6237,Buyang,Kurdish,90.1
6238,Buyang,Kurukh,95.5
6239,Buyang,Kyrgyz,89.1
6240,Buyang,Labrador_Inuttut,86.9
6241,Buyang,Ladin,90.2
6242,Buyang,Lahnda,90.0
6243,Buyang,Lak,91.1
6244,Buyang,Lao,60.9
6245,Buyang,Latvian,83.2
6246,Buyang,Letzebuergesch,86.4
6247,Buyang,Lezgian,94.3
6248,Buyang,Lithuanian,88.4
6249,Buyang,Macedonian,93.3
6250,Buyang,Magahi,88.0
6251,Buyang,Malagasy,82.6
6252,Buyang,Malayalam,94.2
6253,Buyang,Maltese,81.0
6254,Buyang,Mansi,100.0
6255,Buyang,Maori,83.3
6256,Buyang,Marathi,87.4
6257,Buyang,Mari,93.3
6258,Buyang,Marwari,90.0
6259,Buyang,Mon,86.7
6260,Buyang,Mongolian,88.6
6261,Buyang,Nayi,92.8
6262,Buyang,Nenets,93.8
6263,Buyang,Nepali,93.3
6264,Buyang,Norwegian(bokmal),84.8
6265,Buyang,Norwegian(nynorsk),85.5
6266,Buyang,Oriya,90.0
6267,Buyang,Oromo,84.8
6268,Buyang,Oroqen,86.7
6269,Buyang,Pashto,97.4
6270,Buyang,Pennsylvania_Dutch,89.7
6271,Buyang,Persian,96.1
6272,Buyang,Polish,93.3
6273,Buyang,Portuguese,90.2
6274,Buyang,Provencal,90.2
6275,Buyang,Punjabi,90.0
6276,Buyang,Romanian,88.9
6277,Buyang,Romansch,90.2
6278,Buyang,Russian,93.3
6279,Buyang,Sami,96.7
6280,Buyang,Samoan,82.6
6281,Buyang,Sardinian_L,83.8
6282,Buyang,Sardinian_N,92.4
6283,Buyang,Sariqoli,98.0
6284,Buyang,Schwyzerduetsch,82.0
6285,Buyang,Scots_(Scottish_English),94.8
6286,Buyang,Scottish_Gaelic,89.2
6287,Buyang,Serbian,93.3
6288,Buyang,Shan,63.5
6289,Buyang,Sheko,95.6
6290,Buyang,Sindhi,93.3
6291,Buyang,Sinhalese,89.5
6292,Buyang,Slovak,93.3
6293,Buyang,Slovene,93.3
6294,Buyang,Somali,83.7
6295,Buyang,Spanish,86.9
6296,Buyang,Sranan,92.3
6297,Buyang,Swahili,86.7
6298,Buyang,Swedish,91.4
6299,Buyang,Tagalog,78.9
6300,Buyang,Tahitian,90.0
6301,Buyang,Tajik,92.8
6302,Buyang,Tamasheq,74.6
6303,Buyang,Tamil,90.0
6304,Buyang,Tashelhit,75.3
6305,Buyang,Tatar,90.2
6306,Buyang,Tausug,76.7
6307,Buyang,Telugu,84.3
6308,Buyang,Thai,63.5
6309,Buyang,Tibetan,87.5
6310,Buyang,Tigrigna,85.8
6311,Buyang,Tmazight_(Riffian_Berber),90.9
6312,Buyang,Tsakonian,95.9
6313,Buyang,Turkish,85.8
6314,Buyang,Turkmen,85.8
6315,Buyang,Tuvan,96.7
6316,Buyang,Ukrainian,93.3
6317,Buyang,Urdu,90.0
6318,Buyang,Uyghur,88.3
6319,Buyang,Uzbek,85.8
6320,Buyang,Veps,90.0
6321,Buyang,Vietnamese,77.4
6322,Buyang,Vlach,92.2
6323,Buyang,Wakhi,96.7
6324,Buyang,Walloon,90.2
6325,Buyang,Warji,80.5
6326,Buyang,Waziri,97.4
6327,Buyang,Welsh,90.0
6328,Buyang,Wolof,77.4
6329,Buyang,Yakut,89.5
6330,Buyang,Yiddish,87.4
6331,Buyang,Yoruba,86.7
6332,Buyang,Yupik,88.0
6333,Buyang,Zazaki,97.9
6334,Buyang,Zulu,81.6
6335,Catalan,Catalan,0.0
6336,Catalan,Cebuano,88.5
6337,Catalan,Chechen,93.9
6338,Catalan,Chinese_(Cantonese),94.9
6339,Catalan,Chinese_(Mandarin),91.9
6340,Catalan,Chuvash,91.0
6341,Catalan,Comorian,93.1
6342,Catalan,Cornish,65.4
6343,Catalan,Croatian,60.3
6344,Catalan,Czech,62.2
6345,Catalan,Danish,54.9
6346,Catalan,Dargwa,93.3
6347,Catalan,Dhivehi_(Maldivian),71.7
6348,Catalan,Ossetic_(Digor),62.6
6349,Catalan,Dizi,83.4
6350,Catalan,Douala,100.0
6351,Catalan,Dutch,61.3
6352,Catalan,English,56.5
6353,Catalan,Estonian,85.7
6354,Catalan,Even,90.1
6355,Catalan,Faroese,58.2
6356,Catalan,Finnish,88.9
6357,Catalan,Flemish,61.3
6358,Catalan,French,21.1
6359,Catalan,Frisian,59.5
6360,Catalan,Friulian,20.4
6361,Catalan,Fula,85.5
6362,Catalan,Galician,10.6
6363,Catalan,Gelao,84.3
6364,Catalan,Georgian,100.0
6365,Catalan,German,64.5
6366,Catalan,Greek_(modern),69.0
6367,Catalan,Greenlandic_(Eastern),75.6
6368,Catalan,Greenlandic_(Western),89.5
6369,Catalan,Gujarati,60.9
6370,Catalan,Gypsy_Romani,64.3
6371,Catalan,Hausa,91.4
6372,Catalan,Hebrew,84.4
6373,Catalan,Hindi,62.7
6374,Catalan,Hungarian,83.3
6375,Catalan,Icelandic,61.7
6376,Catalan,Igbo,95.4
6377,Catalan,Indonesian,90.2
6378,Catalan,Irish,57.5
6379,Catalan,Ossetic_(Iron),63.4
6380,Catalan,Ishkashimi,66.7
6381,Catalan,Istro-Romanian,43.1
6382,Catalan,Italian,23.1
6383,Catalan,Japanese,90.0
6384,Catalan,Javanese,90.7
6385,Catalan,Kabardino_Cherkess,95.7
6386,Catalan,Kabylian,80.5
6387,Catalan,Kalasha,60.0
6388,Catalan,Kalmyk,87.2
6389,Catalan,Kannada,100.0
6390,Catalan,Karelian,85.7
6391,Catalan,Kashmiri,65.6
6392,Catalan,Kazakh,91.0
6393,Catalan,Ket,94.8
6394,Catalan,Khanti,73.9
6395,Catalan,Khmer,94.5
6396,Catalan,Khowar,60.8
6397,Catalan,Kivalliq,90.0
6398,Catalan,Komi,79.4
6399,Catalan,Korean,90.7
6400,Catalan,Kurdish,63.8
6401,Catalan,Kurukh,100.0
6402,Catalan,Kyrgyz,93.5
6403,Catalan,Labrador_Inuttut,88.8
6404,Catalan,Ladin,15.7
6405,Catalan,Lahnda,62.2
6406,Catalan,Lak,100.0
6407,Catalan,Lao,90.7
6408,Catalan,Latvian,64.6
6409,Catalan,Letzebuergesch,59.5
6410,Catalan,Lezgian,89.2
6411,Catalan,Lithuanian,50.0
6412,Catalan,Macedonian,60.3
6413,Catalan,Magahi,62.8
6414,Catalan,Malagasy,85.2
6415,Catalan,Malayalam,96.0
6416,Catalan,Maltese,83.3
6417,Catalan,Mansi,79.5
6418,Catalan,Maori,93.5
6419,Catalan,Marathi,64.8
6420,Catalan,Mari,79.3
6421,Catalan,Marwari,62.7
6422,Catalan,Mon,95.0
6423,Catalan,Mongolian,86.2
6424,Catalan,Nayi,85.9
6425,Catalan,Nenets,79.0
6426,Catalan,Nepali,56.5
6427,Catalan,Norwegian(bokmal),56.4
6428,Catalan,Norwegian(nynorsk),52.7
6429,Catalan,Oriya,59.3
6430,Catalan,Oromo,96.8
6431,Catalan,Oroqen,95.3
6432,Catalan,Pashto,64.3
6433,Catalan,Pennsylvania_Dutch,63.4
6434,Catalan,Persian,65.0
6435,Catalan,Polish,61.3
6436,Catalan,Portuguese,14.4
6437,Catalan,Provencal,18.6
6438,Catalan,Punjabi,65.9
6439,Catalan,Romanian,44.4
6440,Catalan,Romansch,21.3
6441,Catalan,Russian,60.3
6442,Catalan,Sami,76.4
6443,Catalan,Samoan,88.0
6444,Catalan,Sardinian_L,37.3
6445,Catalan,Sardinian_N,29.6
6446,Catalan,Sariqoli,65.9
6447,Catalan,Schwyzerduetsch,60.2
6448,Catalan,Scots_(Scottish_English),58.3
6449,Catalan,Scottish_Gaelic,59.7
6450,Catalan,Serbian,57.5
6451,Catalan,Shan,90.7
6452,Catalan,Sheko,84.0
6453,Catalan,Sindhi,68.0
6454,Catalan,Sinhalese,74.8
6455,Catalan,Slovak,62.2
6456,Catalan,Slovene,58.3
6457,Catalan,Somali,92.9
6458,Catalan,Spanish,25.5
6459,Catalan,Sranan,66.5
6460,Catalan,Swahili,93.4
6461,Catalan,Swedish,53.1
6462,Catalan,Tagalog,89.7
6463,Catalan,Tahitian,90.7
6464,Catalan,Tajik,69.9
6465,Catalan,Tamasheq,88.6
6466,Catalan,Tamil,96.5
6467,Catalan,Tashelhit,86.8
6468,Catalan,Tatar,93.5
6469,Catalan,Tausug,84.8
6470,Catalan,Telugu,100.0
6471,Catalan,Thai,90.7
6472,Catalan,Tibetan,93.3
6473,Catalan,Tigrigna,82.9
6474,Catalan,Tmazight_(Riffian_Berber),82.7
6475,Catalan,Tsakonian,66.5
6476,Catalan,Turkish,91.7
6477,Catalan,Turkmen,91.7
6478,Catalan,Tuvan,86.1
6479,Catalan,Ukrainian,60.9
6480,Catalan,Urdu,62.7
6481,Catalan,Uyghur,93.1
6482,Catalan,Uzbek,93.5
6483,Catalan,Veps,88.9
6484,Catalan,Vietnamese,95.9
6485,Catalan,Vlach,38.7
6486,Catalan,Wakhi,58.3
6487,Catalan,Walloon,21.1
6488,Catalan,Warji,85.2
6489,Catalan,Waziri,67.3
6490,Catalan,Welsh,58.1
6491,Catalan,Wolof,91.4
6492,Catalan,Yakut,89.2
6493,Catalan,Yiddish,69.0
6494,Catalan,Yoruba,100.0
6495,Catalan,Yupik,90.4
6496,Catalan,Zazaki,65.7
6497,Catalan,Zulu,89.6
6498,Cebuano,Cebuano,0.0
6499,Cebuano,Chechen,93.8
6500,Cebuano,Chinese_(Cantonese),88.5
6501,Cebuano,Chinese_(Mandarin),100.0
6502,Cebuano,Chuvash,91.6
6503,Cebuano,Comorian,93.8
6504,Cebuano,Cornish,84.4
6505,Cebuano,Croatian,92.2
6506,Cebuano,Czech,94.4
6507,Cebuano,Danish,82.6
6508,Cebuano,Dargwa,100.0
6509,Cebuano,Dhivehi_(Maldivian),86.7
6510,Cebuano,Ossetic_(Digor),84.8
6511,Cebuano,Dizi,90.3
6512,Cebuano,Douala,82.8
6513,Cebuano,Dutch,85.4
6514,Cebuano,English,91.0
6515,Cebuano,Estonian,94.3
6516,Cebuano,Even,92.8
6517,Cebuano,Faroese,85.3
6518,Cebuano,Finnish,92.1
6519,Cebuano,Flemish,83.3
6520,Cebuano,French,90.4
6521,Cebuano,Frisian,87.4
6522,Cebuano,Friulian,90.4
6523,Cebuano,Fula,84.7
6524,Cebuano,Galician,88.5
6525,Cebuano,Gelao,82.7
6526,Cebuano,Georgian,95.2
6527,Cebuano,German,88.8
6528,Cebuano,Greek_(modern),81.7
6529,Cebuano,Greenlandic_(Eastern),92.0
6530,Cebuano,Greenlandic_(Western),96.7
6531,Cebuano,Gujarati,91.5
6532,Cebuano,Gypsy_Romani,90.3
6533,Cebuano,Hausa,89.2
6534,Cebuano,Hebrew,96.3
6535,Cebuano,Hindi,83.0
6536,Cebuano,Hungarian,95.9
6537,Cebuano,Icelandic,85.3
6538,Cebuano,Igbo,92.4
6539,Cebuano,Indonesian,67.1
6540,Cebuano,Irish,86.1
6541,Cebuano,Ossetic_(Iron),89.3
6542,Cebuano,Ishkashimi,92.9
6543,Cebuano,Istro-Romanian,85.6
6544,Cebuano,Italian,87.6
6545,Cebuano,Japanese,96.7
6546,Cebuano,Javanese,56.9
6547,Cebuano,Kabardino_Cherkess,89.5
6548,Cebuano,Kabylian,86.5
6549,Cebuano,Kalasha,94.1
6550,Cebuano,Kalmyk,94.7
6551,Cebuano,Kannada,97.8
6552,Cebuano,Karelian,94.3
6553,Cebuano,Kashmiri,97.1
6554,Cebuano,Kazakh,89.6
6555,Cebuano,Ket,92.7
6556,Cebuano,Khanti,93.0
6557,Cebuano,Khmer,85.6
6558,Cebuano,Khowar,91.7
6559,Cebuano,Kivalliq,95.4
6560,Cebuano,Komi,95.1
6561,Cebuano,Korean,87.3
6562,Cebuano,Kurdish,90.8
6563,Cebuano,Kurukh,100.0
6564,Cebuano,Kyrgyz,87.8
6565,Cebuano,Labrador_Inuttut,89.6
6566,Cebuano,Ladin,91.3
6567,Cebuano,Lahnda,86.7
6568,Cebuano,Lak,94.2
6569,Cebuano,Lao,88.9
6570,Cebuano,Latvian,87.0
6571,Cebuano,Letzebuergesch,88.8
6572,Cebuano,Lezgian,97.8
6573,Cebuano,Lithuanian,88.9
6574,Cebuano,Macedonian,94.4
6575,Cebuano,Magahi,84.6
6576,Cebuano,Malagasy,74.2
6577,Cebuano,Malayalam,97.8
6578,Cebuano,Maltese,90.3
6579,Cebuano,Mansi,90.0
6580,Cebuano,Maori,81.2
6581,Cebuano,Marathi,86.3
6582,Cebuano,Mari,94.5
6583,Cebuano,Marwari,86.3
6584,Cebuano,Mon,81.3
6585,Cebuano,Mongolian,95.1
6586,Cebuano,Nayi,92.5
6587,Cebuano,Nenets,100.0
6588,Cebuano,Nepali,82.2
6589,Cebuano,Norwegian(bokmal),82.6
6590,Cebuano,Norwegian(nynorsk),80.4
6591,Cebuano,Oriya,86.3
6592,Cebuano,Oromo,92.3
6593,Cebuano,Oroqen,93.9
6594,Cebuano,Pashto,87.9
6595,Cebuano,Pennsylvania_Dutch,88.4
6596,Cebuano,Persian,90.4
6597,Cebuano,Polish,92.2
6598,Cebuano,Portuguese,90.7
6599,Cebuano,Provencal,91.3
6600,Cebuano,Punjabi,83.0
6601,Cebuano,Romanian,88.9
6602,Cebuano,Romansch,93.5
6603,Cebuano,Russian,94.4
6604,Cebuano,Sami,93.9
6605,Cebuano,Samoan,75.2
6606,Cebuano,Sardinian_L,80.3
6607,Cebuano,Sardinian_N,82.5
6608,Cebuano,Sariqoli,82.9
6609,Cebuano,Schwyzerduetsch,91.3
6610,Cebuano,Scots_(Scottish_English),91.0
6611,Cebuano,Scottish_Gaelic,90.6
6612,Cebuano,Serbian,92.2
6613,Cebuano,Shan,85.8
6614,Cebuano,Sheko,93.0
6615,Cebuano,Sindhi,89.1
6616,Cebuano,Sinhalese,87.2
6617,Cebuano,Slovak,94.4
6618,Cebuano,Slovene,94.4
6619,Cebuano,Somali,90.3
6620,Cebuano,Spanish,90.7
6621,Cebuano,Sranan,93.5
6622,Cebuano,Swahili,91.7
6623,Cebuano,Swedish,82.6
6624,Cebuano,Tagalog,24.8
6625,Cebuano,Tahitian,89.5
6626,Cebuano,Tajik,92.2
6627,Cebuano,Tamasheq,88.0
6628,Cebuano,Tamil,93.2
6629,Cebuano,Tashelhit,83.3
6630,Cebuano,Tatar,87.8
6631,Cebuano,Tausug,21.3
6632,Cebuano,Telugu,93.8
6633,Cebuano,Thai,89.2
6634,Cebuano,Tibetan,89.9
6635,Cebuano,Tigrigna,90.2
6636,Cebuano,Tmazight_(Riffian_Berber),91.6
6637,Cebuano,Tsakonian,92.7
6638,Cebuano,Turkish,86.3
6639,Cebuano,Turkmen,86.0
6640,Cebuano,Tuvan,85.1
6641,Cebuano,Ukrainian,94.4
6642,Cebuano,Urdu,83.0
6643,Cebuano,Uyghur,84.5
6644,Cebuano,Uzbek,85.2
6645,Cebuano,Veps,95.4
6646,Cebuano,Vietnamese,86.7
6647,Cebuano,Vlach,86.4
6648,Cebuano,Wakhi,90.3
6649,Cebuano,Walloon,85.8
6650,Cebuano,Warji,87.4
6651,Cebuano,Waziri,88.5
6652,Cebuano,Welsh,86.5
6653,Cebuano,Wolof,85.7
6654,Cebuano,Yakut,91.2
6655,Cebuano,Yiddish,86.5
6656,Cebuano,Yoruba,100.0
6657,Cebuano,Yupik,88.7
6658,Cebuano,Zazaki,89.0
6659,Cebuano,Zulu,97.8
6660,Chechen,Chechen,0.0
6661,Chechen,Chinese_(Cantonese),100.0
6662,Chechen,Chinese_(Mandarin),100.0
6663,Chechen,Chuvash,90.8
6664,Chechen,Comorian,100.0
6665,Chechen,Cornish,97.8
6666,Chechen,Croatian,97.2
6667,Chechen,Czech,95.1
6668,Chechen,Danish,97.2
6669,Chechen,Dargwa,84.6
6670,Chechen,Dhivehi_(Maldivian),95.7
6671,Chechen,Ossetic_(Digor),90.3
6672,Chechen,Dizi,91.4
6673,Chechen,Douala,96.9
6674,Chechen,Dutch,97.2
6675,Chechen,English,97.2
6676,Chechen,Estonian,95.4
6677,Chechen,Even,96.9
6678,Chechen,Faroese,97.2
6679,Chechen,Finnish,92.6
6680,Chechen,Flemish,91.7
6681,Chechen,French,100.0
6682,Chechen,Frisian,92.7
6683,Chechen,Friulian,96.5
6684,Chechen,Fula,97.2
6685,Chechen,Galician,93.9
6686,Chechen,Gelao,89.0
6687,Chechen,Georgian,93.8
6688,Chechen,German,96.0
6689,Chechen,Greek_(modern),95.1
6690,Chechen,Greenlandic_(Eastern),91.2
6691,Chechen,Greenlandic_(Western),91.2
6692,Chechen,Gujarati,100.0
6693,Chechen,Gypsy_Romani,100.0
6694,Chechen,Hausa,83.6
6695,Chechen,Hebrew,94.5
6696,Chechen,Hindi,96.6
6697,Chechen,Hungarian,94.4
6698,Chechen,Icelandic,97.2
6699,Chechen,Igbo,90.9
6700,Chechen,Indonesian,84.3
6701,Chechen,Irish,97.9
6702,Chechen,Ossetic_(Iron),93.0
6703,Chechen,Ishkashimi,94.6
6704,Chechen,Istro-Romanian,93.8
6705,Chechen,Italian,92.4
6706,Chechen,Japanese,96.7
6707,Chechen,Javanese,95.1
6708,Chechen,Kabardino_Cherkess,81.1
6709,Chechen,Kabylian,92.3
6710,Chechen,Kalasha,93.6
6711,Chechen,Kalmyk,94.1
6712,Chechen,Kannada,93.3
6713,Chechen,Karelian,92.6
6714,Chechen,Kashmiri,94.4
6715,Chechen,Kazakh,84.0
6716,Chechen,Ket,91.4
6717,Chechen,Khanti,95.4
6718,Chechen,Khmer,90.6
6719,Chechen,Khowar,89.4
6720,Chechen,Kivalliq,94.7
6721,Chechen,Komi,85.7
6722,Chechen,Korean,92.8
6723,Chechen,Kurdish,94.1
6724,Chechen,Kurukh,92.3
6725,Chechen,Kyrgyz,84.0
6726,Chechen,Labrador_Inuttut,93.0
6727,Chechen,Ladin,97.4
6728,Chechen,Lahnda,98.3
6729,Chechen,Lak,67.1
6730,Chechen,Lao,91.1
6731,Chechen,Latvian,88.9
6732,Chechen,Letzebuergesch,97.2
6733,Chechen,Lezgian,87.4
6734,Chechen,Lithuanian,92.0
6735,Chechen,Macedonian,94.4
6736,Chechen,Magahi,98.3
6737,Chechen,Malagasy,100.0
6738,Chechen,Malayalam,93.3
6739,Chechen,Maltese,89.6
6740,Chechen,Mansi,94.4
6741,Chechen,Maori,91.9
6742,Chechen,Marathi,96.2
6743,Chechen,Mari,91.7
6744,Chechen,Marwari,96.6
6745,Chechen,Mon,84.9
6746,Chechen,Mongolian,93.2
6747,Chechen,Nayi,90.3
6748,Chechen,Nenets,88.9
6749,Chechen,Nepali,96.6
6750,Chechen,Norwegian(bokmal),97.2
6751,Chechen,Norwegian(nynorsk),97.2
6752,Chechen,Oriya,98.3
6753,Chechen,Oromo,95.4
6754,Chechen,Oroqen,98.1
6755,Chechen,Pashto,93.0
6756,Chechen,Pennsylvania_Dutch,97.8
6757,Chechen,Persian,100.0
6758,Chechen,Polish,95.1
6759,Chechen,Portuguese,93.9
6760,Chechen,Provencal,90.2
6761,Chechen,Punjabi,96.6
6762,Chechen,Romanian,94.2
6763,Chechen,Romansch,97.4
6764,Chechen,Russian,97.2
6765,Chechen,Sami,100.0
6766,Chechen,Samoan,90.1
6767,Chechen,Sardinian_L,97.4
6768,Chechen,Sardinian_N,91.3
6769,Chechen,Sariqoli,93.0
6770,Chechen,Schwyzerduetsch,97.8
6771,Chechen,Scots_(Scottish_English),97.2
6772,Chechen,Scottish_Gaelic,94.6
6773,Chechen,Serbian,97.2
6774,Chechen,Shan,86.9
6775,Chechen,Sheko,86.5
6776,Chechen,Sindhi,98.3
6777,Chechen,Sinhalese,100.0
6778,Chechen,Slovak,92.7
6779,Chechen,Slovene,95.1
6780,Chechen,Somali,97.2
6781,Chechen,Spanish,90.8
6782,Chechen,Sranan,95.5
6783,Chechen,Swahili,100.0
6784,Chechen,Swedish,97.2
6785,Chechen,Tagalog,92.9
6786,Chechen,Tahitian,91.4
6787,Chechen,Tajik,100.0
6788,Chechen,Tamasheq,85.8
6789,Chechen,Tamil,91.2
6790,Chechen,Tashelhit,87.6
6791,Chechen,Tatar,88.6
6792,Chechen,Tausug,93.8
6793,Chechen,Telugu,96.7
6794,Chechen,Thai,90.4
6795,Chechen,Tibetan,100.0
6796,Chechen,Tigrigna,95.1
6797,Chechen,Tmazight_(Riffian_Berber),90.5
6798,Chechen,Tsakonian,93.7
6799,Chechen,Turkish,94.8
6800,Chechen,Turkmen,91.4
6801,Chechen,Tuvan,86.0
6802,Chechen,Ukrainian,97.2
6803,Chechen,Urdu,96.6
6804,Chechen,Uyghur,89.9
6805,Chechen,Uzbek,90.5
6806,Chechen,Veps,94.4
6807,Chechen,Vietnamese,88.4
6808,Chechen,Vlach,94.2
6809,Chechen,Wakhi,93.0
6810,Chechen,Walloon,95.2
6811,Chechen,Warji,83.7
6812,Chechen,Waziri,93.0
6813,Chechen,Welsh,97.2
6814,Chechen,Wolof,91.5
6815,Chechen,Yakut,84.3
6816,Chechen,Yiddish,95.2
6817,Chechen,Yoruba,97.2
6818,Chechen,Yupik,93.4
6819,Chechen,Zazaki,92.4
6820,Chechen,Zulu,90.5
6821,Chinese_(Cantonese),Chinese_(Cantonese),0.0
6822,Chinese_(Cantonese),Chinese_(Mandarin),45.1
6823,Chinese_(Cantonese),Chuvash,94.8
6824,Chinese_(Cantonese),Comorian,94.5
6825,Chinese_(Cantonese),Cornish,94.0
6826,Chinese_(Cantonese),Croatian,94.3
6827,Chinese_(Cantonese),Czech,94.1
6828,Chinese_(Cantonese),Danish,94.0
6829,Chinese_(Cantonese),Dargwa,100.0
6830,Chinese_(Cantonese),Dhivehi_(Maldivian),95.2
6831,Chinese_(Cantonese),Ossetic_(Digor),95.1
6832,Chinese_(Cantonese),Dizi,96.6
6833,Chinese_(Cantonese),Douala,93.8
6834,Chinese_(Cantonese),Dutch,94.6
6835,Chinese_(Cantonese),English,90.1
6836,Chinese_(Cantonese),Estonian,89.8
6837,Chinese_(Cantonese),Even,91.2
6838,Chinese_(Cantonese),Faroese,92.0
6839,Chinese_(Cantonese),Finnish,88.9
6840,Chinese_(Cantonese),Flemish,94.6
6841,Chinese_(Cantonese),French,88.8
6842,Chinese_(Cantonese),Frisian,90.0
6843,Chinese_(Cantonese),Friulian,88.9
6844,Chinese_(Cantonese),Fula,91.7
6845,Chinese_(Cantonese),Galician,94.9
6846,Chinese_(Cantonese),Gelao,97.8
6847,Chinese_(Cantonese),Georgian,91.0
6848,Chinese_(Cantonese),German,94.9
6849,Chinese_(Cantonese),Greek_(modern),92.2
6850,Chinese_(Cantonese),Greenlandic_(Eastern),94.8
6851,Chinese_(Cantonese),Greenlandic_(Western),92.3
6852,Chinese_(Cantonese),Gujarati,92.6
6853,Chinese_(Cantonese),Gypsy_Romani,95.0
6854,Chinese_(Cantonese),Hausa,91.5
6855,Chinese_(Cantonese),Hebrew,88.4
6856,Chinese_(Cantonese),Hindi,87.0
6857,Chinese_(Cantonese),Hungarian,90.3
6858,Chinese_(Cantonese),Icelandic,92.0
6859,Chinese_(Cantonese),Igbo,98.1
6860,Chinese_(Cantonese),Indonesian,90.7
6861,Chinese_(Cantonese),Irish,94.0
6862,Chinese_(Cantonese),Ossetic_(Iron),93.1
6863,Chinese_(Cantonese),Ishkashimi,95.9
6864,Chinese_(Cantonese),Istro-Romanian,94.6
6865,Chinese_(Cantonese),Italian,91.7
6866,Chinese_(Cantonese),Japanese,80.7
6867,Chinese_(Cantonese),Javanese,95.0
6868,Chinese_(Cantonese),Kabardino_Cherkess,86.3
6869,Chinese_(Cantonese),Kabylian,88.1
6870,Chinese_(Cantonese),Kalasha,92.5
6871,Chinese_(Cantonese),Kalmyk,90.7
6872,Chinese_(Cantonese),Kannada,89.3
6873,Chinese_(Cantonese),Karelian,91.7
6874,Chinese_(Cantonese),Kashmiri,89.3
6875,Chinese_(Cantonese),Kazakh,86.3
6876,Chinese_(Cantonese),Ket,97.9
6877,Chinese_(Cantonese),Khanti,89.1
6878,Chinese_(Cantonese),Khmer,82.8
6879,Chinese_(Cantonese),Khowar,87.6
6880,Chinese_(Cantonese),Kivalliq,100.0
6881,Chinese_(Cantonese),Komi,94.1
6882,Chinese_(Cantonese),Korean,75.0
6883,Chinese_(Cantonese),Kurdish,92.2
6884,Chinese_(Cantonese),Kurukh,88.1
6885,Chinese_(Cantonese),Kyrgyz,87.1
6886,Chinese_(Cantonese),Labrador_Inuttut,95.3
6887,Chinese_(Cantonese),Ladin,94.9
6888,Chinese_(Cantonese),Lahnda,89.9
6889,Chinese_(Cantonese),Lak,89.9
6890,Chinese_(Cantonese),Lao,77.9
6891,Chinese_(Cantonese),Latvian,95.1
6892,Chinese_(Cantonese),Letzebuergesch,88.5
6893,Chinese_(Cantonese),Lezgian,97.2
6894,Chinese_(Cantonese),Lithuanian,92.8
6895,Chinese_(Cantonese),Macedonian,94.3
6896,Chinese_(Cantonese),Magahi,94.7
6897,Chinese_(Cantonese),Malagasy,86.7
6898,Chinese_(Cantonese),Malayalam,83.7
6899,Chinese_(Cantonese),Maltese,95.4
6900,Chinese_(Cantonese),Mansi,88.8
6901,Chinese_(Cantonese),Maori,97.2
6902,Chinese_(Cantonese),Marathi,100.0
6903,Chinese_(Cantonese),Mari,94.4
6904,Chinese_(Cantonese),Marwari,90.1
6905,Chinese_(Cantonese),Mon,93.2
6906,Chinese_(Cantonese),Mongolian,87.6
6907,Chinese_(Cantonese),Nayi,93.1
6908,Chinese_(Cantonese),Nenets,95.6
6909,Chinese_(Cantonese),Nepali,92.0
6910,Chinese_(Cantonese),Norwegian(bokmal),94.0
6911,Chinese_(Cantonese),Norwegian(nynorsk),86.8
6912,Chinese_(Cantonese),Oriya,91.4
6913,Chinese_(Cantonese),Oromo,89.5
6914,Chinese_(Cantonese),Oroqen,94.4
6915,Chinese_(Cantonese),Pashto,95.1
6916,Chinese_(Cantonese),Pennsylvania_Dutch,92.0
6917,Chinese_(Cantonese),Persian,94.0
6918,Chinese_(Cantonese),Polish,95.0
6919,Chinese_(Cantonese),Portuguese,94.9
6920,Chinese_(Cantonese),Provencal,94.9
6921,Chinese_(Cantonese),Punjabi,90.2
6922,Chinese_(Cantonese),Romanian,91.7
6923,Chinese_(Cantonese),Romansch,94.9
6924,Chinese_(Cantonese),Russian,94.3
6925,Chinese_(Cantonese),Sami,97.2
6926,Chinese_(Cantonese),Samoan,91.2
6927,Chinese_(Cantonese),Sardinian_L,88.7
6928,Chinese_(Cantonese),Sardinian_N,91.2
6929,Chinese_(Cantonese),Sariqoli,97.9
6930,Chinese_(Cantonese),Schwyzerduetsch,85.5
6931,Chinese_(Cantonese),Scots_(Scottish_English),90.1
6932,Chinese_(Cantonese),Scottish_Gaelic,93.3
6933,Chinese_(Cantonese),Serbian,94.3
